time,x,y,z
25.15,-732126.792231301,2992307.30178284,1626014.53746429
25.2,-732377.730538662,2992138.37680389,1626055.69395691
25.25,-732628.666402032,2991969.44463812,1626096.84617512
25.3,-732879.600830854,2991800.50460915,1626137.99438743
25.35,-733130.532600422,2991631.55752185,1626179.13830542
25.4,-733381.462606103,2991462.60280204,1626220.27805568
25.45,-733632.390813398,2991293.64043815,1626261.4136464
25.5,-733883.317182857,2991124.67050467,1626302.54515186
25.55,-734134.241523493,2990955.69306606,1626343.67246468
25.6,-734385.163991803,2990786.70810956,1626384.79558965
25.65,-734636.083865053,2990617.71603157,1626425.91441864
25.7,-734887.001994526,2990448.71629923,1626467.02913266
25.75,-735137.918548449,2990279.70878511,1626508.13976291
25.8,-735388.833234322,2990110.69367357,1626549.24620732
25.85,-735639.745810288,2989941.67118075,1626590.34842657
25.9,-735890.655651221,2989772.64167101,1626631.44636699
25.95,-736141.564270223,2989603.60416582,1626672.54029418
26,-736392.470873919,2989434.55914499,1626713.6300048
26.05,-736643.375359881,2989265.50671948,1626754.71548769
26.1,-736894.277982146,2989096.44673149,1626795.79682632
26.15,-737145.178019001,2988927.37960456,1626836.87391728
26.2,-737396.076797094,2988758.30450777,1626877.94692447
26.25,-737646.973916817,2988589.22169789,1626919.01578036
26.3,-737897.868460331,2988420.13176456,1626960.08034499
26.35,-738148.76075314,2988251.03450537,1627001.14074627
26.4,-738399.651176143,2988081.92967489,1627042.19695784
26.45,-738650.539617346,2987912.81734142,1627083.24895628
26.5,-738901.426984943,2987743.6968752,1627124.29694154
26.55,-739152.311512736,2987574.56951584,1627165.34063156
26.6,-739403.194343478,2987405.43444082,1627206.38015429
26.65,-739654.074355585,2987236.29242468,1627247.41532492
26.7,-739904.95335543,2987067.14224093,1627288.44650487
26.75,-740155.830062595,2986897.98475079,1627329.47346362
26.8,-740406.704896693,2986728.81969255,1627370.49621613
26.85,-740657.577248931,2986559.64745915,1627411.51467725
26.9,-740908.447697139,2986390.46766522,1627452.52901985
26.95,-741159.316471609,2986221.28014912,1627493.53920831
27,-741410.182977952,2986052.08533223,1627534.54513286
27.05,-741661.047644052,2985882.88289063,1627575.54687934
27.1,-741911.909981375,2985713.6731663,1627616.54441835
27.15,-742162.770566293,2985544.45579709,1627657.5377934
27.2,-742413.628969206,2985375.23106483,1627698.52690519
27.25,-742664.485873898,2985205.99848185,1627739.51192012
27.3,-742915.339997204,2985036.7589113,1627780.4926435
27.35,-743166.192583138,2984867.51155213,1627821.46921927
27.4,-743417.042834633,2984698.25691337,1627862.44150395
27.45,-743667.891310382,2984528.99464085,1627903.40964308
27.5,-743918.737540235,2984359.72502241,1627944.37357085
27.55,-744169.582001874,2984190.44775601,1627985.33330479
27.6,-744420.424639121,2984021.1628646,1628026.28884487
27.65,-744671.264655469,2983851.8708971,1628067.24012245
27.7,-744922.102723766,2983682.57139084,1628108.18719703
27.75,-745172.9386575,2983513.26448994,1628149.13002724
27.8,-745423.773089389,2983343.94975737,1628190.06872336
27.85,-745674.604804778,2983174.62799162,1628231.00314331
27.9,-745925.435092063,2983005.2983577,1628271.93341805
27.95,-746176.262723741,2982835.96167914,1628312.85934983
28,-746427.088688246,2982666.61725235,1628353.78119917
28.05,-746677.912672856,2982497.26532027,1628394.69880715
28.1,-746928.734527501,2982327.9059938,1628435.61215743
28.15,-747179.553756339,2982158.53958016,1628476.52125945
28.2,-747430.371140989,2981989.16555251,1628517.42614375
28.25,-747681.187049553,2981819.78369371,1628558.32687481
28.3,-747932.000196764,2981650.39482397,1628599.2232959
28.35,-748182.812180682,2981480.99788245,1628640.11565686
28.4,-748433.620857888,2981311.59436002,1628681.00355072
28.45,-748684.428238492,2981142.18284794,1628721.88734567
28.5,-748935.233289488,2980972.76408239,1628762.76690685
28.55,-749186.036551317,2980803.3376578,1628803.64224415
28.6,-749436.83739274,2980633.90401845,1628844.5132887
28.65,-749687.636052976,2980464.46300951,1628885.38012468
28.7,-749938.432955142,2980295.01434106,1628926.24275093
28.75,-750189.228056801,2980125.55803966,1628967.10116972
28.8,-750440.020465207,2979956.0946957,1629007.95529756
28.85,-750690.811258696,2979786.62358655,1629048.80522521
28.9,-750941.599258111,2979617.14552761,1629089.65077157
28.95,-751192.38515966,2979447.66004402,1629130.49212909
29,-751443.169647406,2979278.16666167,1629171.32931559
29.05,-751693.951675761,2979108.66611561,1629212.16220555
29.1,-751944.731505831,2978939.15819926,1629252.99086335
29.15,-752195.508639726,2978769.64327052,1629293.81513268
29.2,-752446.284619411,2978600.12024085,1629334.63533018
29.25,-752697.058091754,2978430.5900861,1629375.45120859
29.3,-752947.829580642,2978261.05241128,1629416.2628138
29.35,-753198.598415893,2978091.50767703,1629457.07014704
29.4,-753449.36530123,2977921.95545188,1629497.87320272
29.45,-753700.130278255,2977752.39568026,1629538.67200127
29.5,-753950.893049116,2977582.82853095,1629579.46656287
29.55,-754201.653542574,2977413.25410899,1629620.25681013
29.6,-754452.411452042,2977243.6725232,1629661.04282275
29.65,-754703.167327624,2977074.08338101,1629701.8246001
29.7,-754953.921526839,2976904.48650458,1629742.60222711
29.75,-755204.673345585,2976734.88241475,1629783.37555255
29.8,-755455.422508684,2976565.2712849,1629824.14450176
29.85,-755706.169783312,2976395.65259137,1629864.90921678
29.9,-755956.914663264,2976226.02668211,1629905.66956816
29.95,-756207.658148188,2976056.39288784,1629946.42577352
30,-756458.398521858,2975886.75232736,1629987.17755545
30.05,-756709.137181306,2975717.10411634,1630027.92513657
30.1,-756959.873547563,2975547.44861185,1630068.66841415
30.15,-757210.607370867,2975377.78599511,1630109.40738606
30.2,-757461.339070943,2975208.11598338,1630150.14202147
30.25,-757712.068425719,2975038.43872251,1630190.87234391
30.3,-757962.795941558,2974868.75386704,1630231.5984146
30.35,-758213.520972437,2974699.06185749,1630272.32009851
30.4,-758464.244038708,2974529.36234561,1630313.03751414
30.45,-758714.964322914,2974359.65588624,1630353.75053513
30.5,-758965.682780385,2974189.94183946,1630394.45932606
30.55,-759216.398716061,2974020.22067276,1630435.16375211
30.6,-759467.112693749,2973850.49201811,1630475.86394766
30.65,-759717.824016657,2973680.75631157,1630516.55971555
30.7,-759968.533078733,2973511.01332721,1630557.25110292
30.75,-760219.240416468,2973341.26268419,1630597.93830324
30.8,-760469.944793554,2973171.50522387,1630638.62103294
30.85,-760720.64778102,2973001.7398705,1630679.29960994
30.9,-760971.347273902,2972831.96805984,1630719.97365505
30.95,-761222.045140435,2972662.18852278,1630760.64346395
31,-761472.740750455,2972492.4016919,1630801.30896355
31.05,-761723.434063496,2972322.60758507,1630841.9700921
31.1,-761974.124609162,2972152.80653901,1630882.62678848
31.15,-762224.813424596,2971982.9978521,1630923.27923691
31.2,-762475.499420053,2971813.18226457,1630963.92722669
31.25,-762726.183469869,2971643.35916358,1631004.57093835
31.3,-762976.865062872,2971473.52891659,1631045.2102677
31.35,-763227.544428419,2971303.69135964,1631085.8452481
31.4,-763478.220793523,2971133.847029,1631126.47576472
31.45,-763728.895012428,2970963.99534113,1631167.10192698
31.5,-763979.567486498,2970794.13603161,1631207.72381225
31.55,-764230.237300629,2970624.26970019,1631248.34127217
31.6,-764480.90449884,2970454.3963272,1631288.9543217
31.65,-764731.568939326,2970284.51604063,1631329.56290692
31.7,-764982.231906229,2970114.62793505,1631370.16728894
31.75,-765232.891952715,2969944.73300848,1631410.76714164
31.8,-765483.550094796,2969774.83055745,1631451.36272879
31.85,-765734.20526361,2969604.92133705,1631491.953814
31.9,-765984.857892626,2969435.00504231,1631532.54047504
31.95,-766235.508540328,2969265.08128332,1631573.12279106
32,-766486.156689876,2969095.1504045,1631613.70067633
32.05,-766736.802568959,2968925.2122777,1631654.2741991
32.1,-766987.445518034,2968755.26733158,1631694.84320105
32.15,-767238.086211885,2968585.31514812,1631735.40783823
32.2,-767488.724601387,2968415.35569465,1631775.96808609
32.25,-767739.360208636,2968245.3893536,1631816.52381357
32.3,-767989.993241202,2968075.41598854,1631857.07511465
32.35,-768240.624417998,2967905.43509628,1631897.62210058
32.4,-768491.252095184,2967735.44781751,1631938.16445232
32.45,-768741.878225163,2967565.45279964,1631978.70252593
32.5,-768992.501312267,2967395.451074,1632019.23603873
32.55,-769243.122001133,2967225.44218881,1632059.76513083
32.6,-769493.740056269,2967055.4262949,1632100.28975881
32.65,-769744.35581382,2966885.40319083,1632140.80991994
32.7,-769994.968939461,2966715.37311901,1632181.32562412
32.75,-770245.579138186,2966545.33625057,1632221.83679043
32.8,-770496.187492161,2966375.29187371,1632262.3435899
32.85,-770746.792535232,2966205.24095218,1632302.84579853
32.9,-770997.395560343,2966035.18267979,1632343.3435891
32.95,-771247.995403033,2965865.11776103,1632383.83679824
33,-771498.593150713,2965695.04553291,1632424.32560384
33.05,-771749.18780405,2965524.96664414,1632464.80986114
33.1,-771999.780520347,2965354.88031567,1632505.28971904
33.15,-772250.370002395,2965184.78742635,1632545.76495723
33.2,-772500.957269108,2965014.68729314,1632586.23576608
33.25,-772751.541387349,2964844.58052251,1632626.7019571
33.3,-773002.123739526,2964674.46618015,1632667.1637636
33.35,-773252.702666942,2964504.34540854,1632707.62094726
33.4,-773503.279225195,2964334.21751224,1632748.07366174
33.45,-773753.852767214,2964164.08295242,1632788.52176278
33.5,-774004.423697484,2963993.94141307,1632828.96533959
33.55,-774254.99260333,2963823.79250149,1632869.40450624
33.6,-774505.557981213,2963653.63722426,1632909.8389971
33.65,-774756.120833791,2963483.47494141,1632950.26895583
33.7,-775006.680764893,2963313.30589727,1632990.69432789
33.75,-775257.238641342,2963143.1295346,1633031.11526118
33.8,-775507.793265991,2962972.9466362,1633071.53155748
33.85,-775758.345726103,2962802.75648286,1633111.94337309
33.9,-776008.894391127,2962632.56017052,1633152.3504495
33.95,-776259.441007331,2962462.35654613,1633192.75307951
34,-776509.984804328,2962292.14610662,1633233.15111428
34.05,-776760.525712011,2962121.92890518,1633273.54454798
34.1,-777011.064026157,2961951.70474492,1633313.93343402
34.15,-777261.598703733,2961781.47432796,1633354.31760621
34.2,-777512.132159845,2961611.23603336,1633394.69743279
34.25,-777762.6611175,2961440.99208915,1633435.07239907
34.3,-778013.188546659,2961270.74045837,1633475.44297518
34.35,-778263.712232211,2961100.48266284,1633515.80878335
34.4,-778514.233437981,2960930.21785281,1633556.1700375
34.45,-778764.751365423,2960759.94656691,1633596.52661746
34.5,-779015.267327844,2960589.66789266,1633636.87870715
34.55,-779265.779523969,2960419.38311037,1633677.22600589
34.6,-779516.289246424,2960249.09129393,1633717.56877988
34.65,-779766.79574159,2960078.79296804,1633757.90685714
34.7,-780017.299673302,2959908.48770054,1633798.24035304
34.75,-780267.800412443,2959738.17590971,1633838.56914775
34.8,-780518.298028062,2959567.8575523,1633878.8932628
34.85,-780768.793375704,2959397.53205501,1633919.21284716
34.9,-781019.284767927,2959227.20057524,1633959.52760437
34.95,-781269.774148654,2959056.86176622,1633999.83784633
35,-781520.26001167,2958886.51664979,1634040.14332866
35.05,-781770.743142309,2958716.16473495,1634080.44420759
35.1,-782021.223063842,2958545.80629783,1634120.74037598
35.15,-782271.699958994,2958375.44125115,1634161.03183847
35.2,-782522.173977378,2958205.06948302,1634201.3186243
35.25,-782772.644642154,2958034.69137279,1634241.60068334
35.3,-783023.112883849,2957864.30621455,1634281.87816118
35.35,-783273.577350807,2957693.9149464,1634322.15080527
35.4,-783524.039114859,2957523.51686767,1634362.41881679
35.45,-783774.497748622,2957353.11227809,1634402.68210582
35.5,-784024.953240038,2957182.70116854,1634442.94066111
35.55,-784275.40529941,2957012.28374873,1634483.19443984
35.6,-784525.855122593,2956841.85914382,1634523.44362707
35.65,-784776.300619188,2956671.42884085,1634563.68791321
35.7,-785026.744034702,2956500.99135779,1634603.92760821
35.75,-785277.183679709,2956330.54774539,1634644.1624777
35.8,-785527.620463795,2956160.0974424,1634684.39265089
35.85,-785778.053761908,2955989.64091638,1634724.61801437
35.9,-786028.483577083,2955819.17810988,1634764.83859445
35.95,-786278.910926422,2955648.7083208,1634805.05452055
36,-786529.334339784,2955478.23257097,1634845.26556469
36.05,-786779.755099691,2955307.7500256,1634885.47190611
36.1,-787030.172442013,2955137.26118974,1634925.67346542
36.15,-787280.586055216,2954966.7662466,1634965.87016101
36.2,-787530.996377395,2954796.26495248,1635006.0620486
36.25,-787781.404100552,2954625.75680968,1635046.24925642
36.3,-788031.807891292,2954455.24270487,1635086.43159526
36.35,-788282.208900791,2954284.72189369,1635126.6091893
36.4,-788532.605661211,2954114.19537878,1635166.78183835
36.45,-788782.999447054,2953943.6622826,1635206.94971367
36.5,-789033.390154137,2953773.12268755,1635247.11281561
36.55,-789283.777332453,2953602.57690849,1635287.27104819
36.6,-789534.161170437,2953432.02480047,1635327.42446421
36.65,-789784.541149113,2953261.46674353,1635367.57295429
36.7,-790034.917761722,2953090.90237883,1635407.71661228
36.75,-790285.29131085,2952920.33152209,1635447.85548599
36.8,-790535.660934199,2952749.75476492,1635487.98941706
36.85,-790786.026968078,2952579.17189156,1635528.11844414
36.9,-791036.389793507,2952408.5826244,1635568.24264302
36.95,-791286.748596566,2952237.98754741,1635608.36185986
37,-791537.104740349,2952067.38568828,1635648.47635407
37.05,-791787.456451574,2951896.77829328,1635688.5857961
37.1,-792037.80502954,2951726.16446312,1635728.69041776
37.15,-792288.149400214,2951555.54494284,1635768.79001099
37.2,-792538.490697221,2951384.91896856,1635808.88479419
37.25,-792788.82829564,2951214.28696266,1635848.97466078
37.3,-793039.161941393,2951043.64909699,1635889.05954171
37.35,-793289.492567382,2950873.00476304,1635929.13956231
37.4,-793539.818382527,2950702.35515273,1635969.21447064
37.45,-793790.141734068,2950531.69868657,1636009.28461472
37.5,-794040.460471666,2950361.03685351,1636049.34968707
37.55,-794290.775946928,2950190.36871174,1636089.4098782
37.6,-794541.087357508,2950019.69479398,1636129.4650462
37.65,-794791.394989096,2949849.01496046,1636169.51525778
37.7,-795041.698800181,2949678.32917958,1636209.56046189
37.75,-795291.999340707,2949507.63709405,1636249.60078046
37.8,-795542.29567562,2949336.9393818,1636289.63603941
37.85,-795792.588355514,2949166.23564836,1636329.66634995
37.9,-796042.87655685,2948995.52646893,1636369.69151524
37.95,-796293.161259677,2948824.81113831,1636409.71174636
38,-796543.442462756,2948654.08971579,1636449.72702538
38.05,-796793.719019942,2948483.36296671,1636489.73716616
38.1,-797043.992634521,2948312.62971933,1636529.74241388
38.15,-797294.261076267,2948141.89151424,1636569.74244606
38.2,-797544.526326055,2947971.14700539,1636609.73752773
38.25,-797794.787260755,2947800.39693708,1636649.72751677
38.3,-798045.044590325,2947629.64085474,1636689.71249898
38.35,-798295.297568047,2947458.87926121,1636729.69237259
38.4,-798545.546733224,2947288.11179301,1636769.66722447
38.45,-798795.791357538,2947117.33894546,1636809.63688397
38.5,-799046.032248432,2946946.56019057,1636849.60153113
38.55,-799296.269367888,2946775.77553225,1636889.56114066
38.6,-799546.502093482,2946604.98541628,1636929.51558382
38.65,-799796.730519846,2946434.18975874,1636969.46488842
38.7,-800046.954666355,2946263.38859779,1637009.40904173
38.75,-800297.1755257,2946092.5812324,1637049.34820445
38.8,-800547.391384335,2945921.76882136,1637089.28212873
38.85,-800797.603796212,2945750.95034088,1637129.21101784
38.9,-801047.811031579,2945580.12694073,1637169.13460085
38.95,-801298.014951898,2945409.29736937,1637209.05317584
39,-801548.213917622,2945238.46275542,1637248.96645132
39.05,-801798.409539543,2945067.62199223,1637288.87472153
39.1,-802048.59992735,2944896.7763609,1637328.77765672
39.15,-802298.786212379,2944725.92514417,1637368.67543839
39.2,-802548.968263393,2944555.06842517,1637408.56801347
39.25,-802799.146277752,2944384.2060494,1637448.45543749
39.3,-803049.319719668,2944213.33836464,1637488.33761228
39.35,-803299.488597234,2944042.46539761,1637528.21455556
39.4,-803549.653390042,2943871.5868072,1637568.08630346
39.45,-803799.813757501,2943700.70287752,1637607.95280225
39.5,-804049.969717736,2943529.81358411,1637647.81404595
39.55,-804300.120824433,2943358.91923045,1637687.6699843
39.6,-804550.267809274,2943188.01930786,1637727.52069956
39.65,-804800.409805443,2943017.11441494,1637767.36602661
39.7,-805050.547841138,2942846.2038769,1637807.2061375
