Time,x,y,z
68.15,-2334709.68183925,2496447.20146379,-255791.164476969
68.2,-2334864.18454803,2496229.60451091,-255806.298461516
68.25,-2335018.59055142,2496012.14193858,-255821.460437235
68.3,-2335172.90021657,2495794.81293272,-255836.650789263
68.35,-2335327.11285819,2495577.61825992,-255851.869774201
68.4,-2335481.22786352,2495360.55864126,-255867.117586041
68.45,-2335635.24528762,2495143.63373195,-255882.3944795
68.5,-2335789.16475286,2494926.84389891,-255897.70062759
68.55,-2335942.98595242,2494710.18953482,-255913.036130564
68.6,-2336096.70840061,2494493.67125158,-255928.401138374
68.65,-2336250.33153986,2494277.28998685,-255943.795766491
68.7,-2336403.85509882,2494061.04616209,-255959.219996755
68.75,-2336557.27920972,2493844.93988225,-255974.673904282
68.8,-2336710.60227879,2493628.97349343,-255990.157470012
68.85,-2336863.8249259,2493413.14655662,-256005.670784876
68.9,-2337016.94549685,2493197.46169097,-256021.213645046
68.95,-2337169.9648861,2492981.9180015,-256036.786096892
69,-2337322.88219221,2492766.51706398,-256052.388025958
69.05,-2337475.69745105,2492551.25912662,-256068.019438096
69.1,-2337628.41000341,2492336.14542466,-256083.680312842
69.15,-2337781.01953765,2492121.17658412,-256099.370773302
69.2,-2337933.52588981,2491906.35296156,-256115.090903029
69.25,-2338085.92867926,2491691.67509325,-256130.84078089
69.3,-2338238.22824559,2491477.14255932,-256146.620685455
69.35,-2338390.4230699,2491262.75743084,-256162.430834339
69.4,-2338542.51322035,2491048.51949929,-256178.271612038
69.45,-2338694.49831219,2490834.42906497,-256194.143237291
69.5,-2338846.3783703,2490620.48583617,-256210.045981256
69.55,-2338998.15234452,2490406.69105265,-256225.980013544
69.6,-2339149.82026065,2490193.04450274,-256241.945680288
69.65,-2339301.38101643,2489979.54755836,-256257.943118274
69.7,-2339452.83472857,2489766.19983199,-256273.972490793
69.75,-2339604.18087546,2489553.0019569,-256290.033937616
69.8,-2339755.41872391,2489339.95501251,-256306.127542817
69.85,-2339906.54722602,2489127.0604875,-256322.25330398
69.9,-2340057.56609719,2488914.3189368,-256338.411090164
69.95,-2340208.47572727,2488701.73003257,-256354.600959896
70,-2340359.27489131,2488489.29567141,-256370.822752028
70.05,-2340509.96347909,2488277.01640283,-256387.076385446
70.1,-2340660.54079747,2488064.89357442,-256403.361826382
70.15,-2340811.00654585,2487852.92790032,-256419.679001441
70.2,-2340961.36109742,2487641.11925322,-256436.027975378
70.25,-2341111.60375219,2487429.46887126,-256452.408805379
70.3,-2341261.73363253,2487217.97831099,-256468.82157711
70.35,-2341411.75064805,2487006.64787413,-256485.266525713
70.4,-2341561.65497877,2486795.47745521,-256501.743816352
70.45,-2341711.4462766,2486584.46764197,-256518.253546802
70.5,-2341861.12399214,2486373.61905549,-256534.796033232
70.55,-2342010.68749512,2486162.93237292,-256551.371714172
70.6,-2342160.13690404,2485952.4074162,-256567.980913209
70.65,-2342309.47071155,2485742.04597599,-256584.623729417
70.7,-2342458.68976798,2485531.8466118,-256601.300465283
70.75,-2342607.79242276,2485321.81139795,-256618.011150193
70.8,-2342756.77867013,2485111.94017974,-256634.755924332
70.85,-2342905.64814918,2484902.23335809,-256651.53469377
70.9,-2343054.40028443,2484692.69146977,-256668.347373852
70.95,-2343203.03409295,2484483.31586251,-256685.194047896
71,-2343351.54969525,2484274.1065034,-256702.074630258
71.05,-2343499.94622613,2484065.06472754,-256718.989002086
71.1,-2343648.22359698,2483856.19089731,-256735.937060527
71.15,-2343796.38107524,2483647.48642457,-256752.918648033
71.2,-2343944.4186715,2483438.95163744,-256769.933655794
71.25,-2344092.33669255,2483230.58656023,-256786.982141689
71.3,-2344240.13371999,2483022.39354133,-256804.064194019
71.35,-2344387.81077252,2482814.37174355,-256821.179876951
71.4,-2344535.36635867,2482606.52339782,-256838.329200904
71.45,-2344682.80138555,2482398.84754935,-256855.512733507
71.5,-2344830.11484488,2482191.34596428,-256872.730551443
71.55,-2344977.30720221,2481984.018194,-256889.983007627
71.6,-2345124.37755839,2481776.86546903,-256907.270287323
71.65,-2345271.32574038,2481569.88791942,-256924.592611089
71.7,-2345418.15143201,2481363.08588503,-256941.950192772
71.75,-2345564.85401138,2481156.46005696,-256959.343189317
71.8,-2345711.43375634,2480950.00982218,-256976.771784778
71.85,-2345857.88903805,2480743.73720067,-256994.235848104
71.9,-2346004.2196671,2480537.64221235,-257011.735433334
71.95,-2346150.42510472,2480331.72545288,-257029.270545009
72,-2346296.50561465,2480125.98649922,-257046.841160643
72.05,-2346442.45941579,2479920.42784243,-257064.446963809
72.1,-2346588.28698958,2479715.04884472,-257082.087843887
72.15,-2346733.98717748,2479509.85133634,-257099.76369426
72.2,-2346879.56027564,2479304.83532315,-257117.474543684
72.25,-2347025.00570723,2479100.00203537,-257135.220412571
72.3,-2347170.32338374,2478895.35206334,-257153.001306955
72.35,-2347315.51243473,2478690.88708564,-257170.817230394
72.4,-2347460.57302744,2478486.60741076,-257188.668430783
72.45,-2347605.50545717,2478282.51317913,-257206.555197793
72.5,-2347750.30857653,2478078.60647344,-257224.477724789
72.55,-2347894.98262068,2477874.88732922,-257242.436364481
72.6,-2348039.52684938,2477671.35695226,-257260.431373775
72.65,-2348183.94124634,2477468.01555166,-257278.46297378
72.7,-2348328.22589746,2477264.86297351,-257296.531420919
72.75,-2348472.38030016,2477061.89978217,-257314.636810576
72.8,-2348616.40333708,2476859.12735123,-257332.779098806
72.85,-2348760.29509343,2476656.54528532,-257350.958439656
72.9,-2348904.05447419,2476454.154824,-257369.17476684
72.95,-2349047.68108626,2476251.95630779,-257387.428093917
73,-2349191.17406406,2476049.95070852,-257405.718210102
73.05,-2349334.53290385,2475848.13859339,-257424.04498927
73.1,-2349477.75767494,2475646.51975569,-257442.40839653
73.15,-2349620.84678884,2475445.09663585,-257460.808182994
73.2,-2349763.80069223,2475243.86901196,-257479.244292741
73.25,-2349906.61854061,2475042.83824015,-257497.716846981
73.3,-2350049.30002882,2474842.00529342,-257516.225980892
73.35,-2350191.8446374,2474641.37171085,-257534.77144614
73.4,-2350334.25292677,2474440.93695573,-257553.353803439
73.45,-2350476.52380658,2474240.70362108,-257571.973104854
73.5,-2350618.6581172,2474040.67097614,-257590.629654848
73.55,-2350760.65466444,2473840.84126854,-257609.323832542
73.6,-2350902.51350536,2473641.21521315,-257628.055730559
73.65,-2351044.23375058,2473441.7941479,-257646.825729796
73.7,-2351185.81560705,2473242.57834517,-257665.633929532
73.75,-2351327.25925016,2473043.56753976,-257684.480321676
73.8,-2351468.56328663,2472844.76360119,-257703.364955637
73.85,-2351609.72764086,2472646.16687894,-257722.287543604
73.9,-2351750.75188931,2472447.77763661,-257741.248137175
73.95,-2351891.63536515,2472249.59711043,-257760.246567386
74,-2352032.37754777,2472051.62579098,-257779.282583352
74.05,-2352172.97824201,2471853.86424301,-257798.356229857
74.1,-2352313.43619261,2471656.314629,-257817.467151442
74.15,-2352453.75140834,2471458.97709039,-257836.615592847
74.2,-2352593.92316864,2471261.85366058,-257855.801335298
74.25,-2352733.95161338,2471064.94469221,-257875.024457498
74.3,-2352873.83692636,2470868.25102089,-257894.285163211
74.35,-2353013.57915174,2470671.77369159,-257913.583339286
74.4,-2353153.17841433,2470475.51340294,-257932.919248544
74.45,-2353292.6351114,2470279.47090183,-257952.292927372
74.5,-2353431.94978843,2470083.64644271,-257971.704462571
74.55,-2353571.12225171,2469888.04139961,-257991.15401731
74.6,-2353710.15279967,2469692.65637347,-258010.641313516
74.65,-2353849.04113313,2469497.49226029,-258030.166534025
74.7,-2353987.78815586,2469302.54872231,-258049.729502625
74.75,-2354126.39291965,2469107.82737708,-258069.329861349
74.8,-2354264.85594808,2468913.32809627,-258088.967634728
74.85,-2354403.17610207,2468719.05281775,-258108.642210288
74.9,-2354541.35357787,2468525.00125097,-258128.353604838
74.95,-2354679.38830082,2468331.17414161,-258148.101382771
75,-2354817.28016878,2468137.57188209,-258167.885288083
75.05,-2354955.02912378,2467944.19527134,-258187.705266439
75.1,-2355092.63492708,2467751.04542915,-258207.560920656
75.15,-2355230.098175,2467558.12217779,-258227.452443977
75.2,-2355367.4184323,2467365.42748607,-258247.379587787
75.25,-2355504.59718946,2467172.96037734,-258267.342446416
75.3,-2355641.6336523,2466980.7235374,-258287.340944206
75.35,-2355778.52930386,2466788.71647476,-258307.374867889
75.4,-2355915.28418451,2466596.94029567,-258327.444260528
75.45,-2356051.89938245,2466405.39527833,-258347.548918289
75.5,-2356188.37450314,2466214.08329016,-258367.688425576
75.55,-2356324.71082921,2466023.00411517,-258387.862740017
75.6,-2356460.90785083,2465832.15955003,-258408.071093191
75.65,-2356596.9663544,2465641.54926815,-258428.313384149
75.7,-2356732.88594705,2465451.17491769,-258448.588872533
75.75,-2356868.66720924,2465261.03635038,-258468.897126542
75.8,-2357004.31013578,2465071.13445071,-258489.237718355
75.85,-2357139.8141645,2464881.47048909,-258509.609801941
75.9,-2357275.18017033,2464692.04370701,-258530.013336993
75.95,-2357410.40742613,2464502.8561568,-258550.44764407
76,-2357545.49698645,2464313.90718981,-258570.912533744
76.05,-2357680.44854727,2464125.19840954,-258591.407738131
76.1,-2357815.2629908,2463936.72969152,-258611.932831486
76.15,-2357949.9402113,2463748.50243791,-258632.487804103
76.2,-2358084.48149358,2463560.51679251,-258653.072361059
76.25,-2358218.88687504,2463372.77423307,-258673.686074128
76.3,-2358353.15710339,2463185.27567561,-258694.328713072
76.35,-2358487.29324233,2462998.02122504,-258714.999571774
76.4,-2358621.2952912,2462811.0124185,-258735.698287682
76.45,-2358755.16399801,2462624.25011167,-258756.424039362
76.5,-2358888.89979837,2462437.73496493,-258777.1760236
76.55,-2359022.5035651,2462251.46725353,-258797.953513323
76.6,-2359155.97476744,2462065.44877411,-258818.755442353
76.65,-2359289.31360586,2461879.68032864,-258839.580948774
76.7,-2359422.5204523,2461694.1624569,-258860.429326213
76.75,-2359555.59563282,2461508.89544298,-258881.299625169
76.8,-2359688.53883007,2461323.88059868,-258902.191119639
76.85,-2359821.35111135,2461139.11719889,-258923.10319206
76.9,-2359954.03172484,2460954.60727541,-258944.035031717
76.95,-2360086.58198124,2460770.35038435,-258964.986559068
77,-2360219.00219346,2460586.34717388,-258985.957056095
77.05,-2360351.29297186,2460402.59825824,-259006.946006572
77.1,-2360483.45463112,2460219.10447332,-259027.952771578
77.15,-2360615.48774519,2460035.86709933,-259048.976906069
77.2,-2360747.39349235,2459852.88616718,-259070.017708953
77.25,-2360879.171652,2459670.16337283,-259091.074211086
77.3,-2361010.82340638,2459487.69861947,-259112.145783808
77.35,-2361142.34867328,2459305.49331182,-259133.23105141
77.4,-2361273.74795315,2459123.54796316,-259154.328842712
77.45,-2361405.02179202,2458941.86295785,-259175.437908006
77.5,-2361536.17016547,2458760.43892651,-259196.556893495
77.55,-2361667.1930137,2458579.27682323,-259217.684546267
77.6,-2361798.09054447,2458398.37708859,-259238.819695094
77.65,-2361928.86272092,2458217.74057093,-259259.961120982
77.7,-2362059.50948683,2458037.36819165,-259281.107776105
77.75,-2362190.03110827,2457857.26000277,-259302.258564173
77.8,-2362320.42746004,2457677.41722308,-259323.412818652
77.85,-2362450.69944914,2457497.83955564,-259344.569549313
77.9,-2362580.84695893,2457318.52803135,-259365.727951058
77.95,-2362710.8706957,2457139.48293603,-259386.887464334
78,-2362840.771836,2456960.70342686,-259408.047252617
78.05,-2362970.5504924,2456782.19058206,-259429.206299626
78.1,-2363100.20683677,2456603.94526321,-259450.363556607
78.15,-2363229.74174108,2456425.96721152,-259471.517851226
78.2,-2363359.15501848,2456248.25765288,-259492.668168935
78.25,-2363488.4472153,2456070.81636899,-259513.812892379
78.3,-2363617.61778201,2455893.64498813,-259534.950648897
78.35,-2363746.66701459,2455716.74336484,-259556.079784991
78.4,-2363875.59436638,2455540.11252394,-259577.198691952
78.45,-2364004.40002725,2455363.75236017,-259598.305843809
78.5,-2364133.08391554,2455187.66300554,-259619.399533049
78.55,-2364261.64545286,2455011.84583125,-259640.478473131
78.6,-2364390.08531857,2454836.3000486,-259661.541308419
78.65,-2364518.40275669,2454661.02686903,-259682.586776812
78.7,-2364646.59904278,2454486.02497941,-259703.613958684
78.75,-2364774.6735885,2454311.29575703,-259724.621756124
78.8,-2364902.62737319,2454136.83848878,-259745.609350809
78.85,-2365030.46051415,2453962.65358682,-259766.575814889
78.9,-2365158.17323135,2453788.74134401,-259787.52022293
78.95,-2365285.7658507,2453615.10176486,-259808.441635645
79,-2365413.23858917,2453441.73502149,-259829.338938019
79.05,-2365540.59111378,2453268.64176839,-259850.210880796
79.1,-2365667.82315918,2453095.82212332,-259871.056159414
79.15,-2365794.93448977,2452923.27613908,-259891.873344348
79.2,-2365921.92481127,2452751.00383576,-259912.660932097
79.25,-2366048.79386415,2452579.00490425,-259933.417310996
79.3,-2366175.5405411,2452407.28025888,-259954.140802756
79.35,-2366302.16525204,2452235.82865534,-259974.829957049
79.4,-2366428.66640997,2452064.65156164,-259995.483024817
79.45,-2366555.04466595,2451893.74772613,-260016.098710144
79.5,-2366681.29950763,2451723.11760778,-260036.675555869
79.55,-2366807.43083563,2451552.7610959,-260057.21231036
79.6,-2366933.43844469,2451382.67845494,-260077.707846659
79.65,-2367059.32287791,2451212.86917762,-260098.161130474
79.7,-2367185.0838231,2451043.33380757,-260118.571145317
79.75,-2367310.72164432,2450874.07182368,-260138.936973152
79.8,-2367436.23621618,2450705.08329042,-260159.257757287
79.85,-2367561.62766625,2450536.36772658,-260179.532585117
79.9,-2367686.89572806,2450367.92506589,-260199.760451592
79.95,-2367812.04015569,2450199.75491985,-260219.940366904
80,-2367937.06027493,2450031.85730311,-260240.071114255
80.05,-2368061.95523305,2449864.23226097,-260260.151481877
80.1,-2368186.72484359,2449696.87890834,-260280.180327704
80.15,-2368311.36740552,2449529.79803009,-260300.155908506
80.2,-2368435.88285523,2449362.98892298,-260320.077193702
80.25,-2368560.26952656,2449196.45175916,-260339.942462756
80.3,-2368684.52765407,2449030.18537876,-260359.750455632
80.35,-2368808.65597215,2448864.19048206,-260379.499942485
80.4,-2368932.65451651,2448698.46575396,-260399.189485247
80.45,-2369056.52279686,2448533.01159793,-260418.818111557
80.5,-2369180.26095847,2448367.82674694,-260438.384780252
80.55,-2369303.86885214,2448202.91117569,-260457.888560345
80.6,-2369427.34667807,2448038.26438314,-260477.328871983
80.65,-2369550.69443894,2447873.88556679,-260496.704791015
80.7,-2369673.91197161,2447709.77476667,-260516.015927172
80.75,-2369796.99919894,2447545.93092779,-260535.261616237
80.8,-2369919.9552244,2447382.35466927,-260554.441151127
80.85,-2370042.78012209,2447219.04503757,-260573.554158086
80.9,-2370165.47266589,2447056.00202888,-260592.599700931
80.95,-2370288.03260262,2446893.22494002,-260611.577360345
81,-2370410.4585591,2446730.71337705,-260630.486191318
81.05,-2370532.74995027,2446568.46682859,-260649.325331224
81.1,-2370654.90636839,2446406.48440053,-260668.09404888
81.15,-2370776.92604711,2446244.76637145,-260686.79108742
81.2,-2370898.80965972,2446083.31087283,-260705.41582659
81.25,-2371020.55554798,2445922.11822997,-260723.967100996
81.3,-2371142.16415448,2445761.18721205,-260742.444024893
81.35,-2371263.63516283,2445600.5173583,-260760.845856844
81.4,-2371384.96839087,2445440.1078465,-260779.171747925
81.45,-2371506.163746,2445279.95856747,-260797.421226731
81.5,-2371627.22126436,2445120.06840458,-260815.593718552
81.55,-2371748.14081724,2444960.43740366,-260833.688720136
81.6,-2371868.92213187,2444801.06559431,-260851.705980283
81.65,-2371989.56426267,2444641.95308357,-260869.645088498
81.7,-2372110.06775874,2444483.09878994,-260887.506163932
81.75,-2372230.43157753,2444324.50256332,-260905.288832668
81.8,-2372350.65474291,2444166.16497149,-260922.992818876
81.85,-2372470.73733751,2444008.08465161,-260940.618113249
81.9,-2372590.67737296,2443850.2625873,-260958.164092323
81.95,-2372710.47521598,2443692.69729097,-260975.630576653
82,-2372830.12934627,2443535.38876001,-260993.016926991
82.05,-2372949.6393562,2443378.33659948,-261010.322450283
82.1,-2373069.00461323,2443221.54043215,-261027.546661452
82.15,-2373188.2249554,2443064.99888465,-261044.688857412
82.2,-2373307.3000062,2442908.71209831,-261061.748462251
82.25,-2373426.22962816,2442752.67879112,-261078.724849963
82.3,-2373545.01330612,2442596.89924881,-261095.617363596
82.35,-2373663.65157596,2442441.37240661,-261112.425865791
82.4,-2373782.14380053,2442286.09813106,-261129.149987235
82.45,-2373900.49060678,2442131.07555196,-261145.789804445
82.5,-2374018.69117673,2441976.30475898,-261162.345225458
82.55,-2374136.74571699,2441821.78521456,-261178.816344673
82.6,-2374254.65399006,2441667.51680905,-261195.203484616
82.65,-2374372.41507706,2441513.49961229,-261211.506697796
