Time,x,y,z,vx,vy,vz
193.45,-2476665.90729484,2327325.8217849,-270373.355509579,-387.307993932051,-472.729301004998,-43.0191994163237
193.5,-2476685.26680009,2327302.18853302,-270375.506002963,-387.082667919877,-472.616188287315,-43.0016913874253
193.55,-2476704.61504752,2327278.56073903,-270377.65568443,-386.856695736669,-472.504191342889,-42.9852843032121
193.6,-2476723.95181912,2327254.93869529,-270379.80448931,-386.628222245318,-472.391634774632,-42.968147249857
193.65,-2476743.27718599,2327231.32233817,-270381.95241087,-386.387009515652,-472.264385042819,-42.9477096144207
193.7,-2476762.59121629,2327207.71154805,-270384.099474209,-386.166787482752,-472.158866377769,-42.9333939529641
193.75,-2476781.89393739,2327184.1062407,-270386.24572383,-385.945075319857,-472.056936970843,-42.9171722144101
193.8,-2476801.18514574,2327160.50653732,-270388.391071896,-385.70430297498,-471.931054479801,-42.8982557653304
193.85,-2476820.46507908,2327136.91235337,-270390.535560654,-385.487246683231,-471.832409650332,-42.8809250920061
193.9,-2476839.7334526,2327113.32392165,-270392.679150372,-385.26569610779,-471.725233526775,-42.8635613624597
193.95,-2476858.99046837,2327089.74100387,-270394.821877127,-385.032106996922,-471.608490898173,-42.8455081906073
194,-2476878.23603952,2327066.16365937,-270396.963703883,-384.798634615204,-471.493788365288,-42.8277742725094
194.05,-2476897.47031611,2327042.59169715,-270399.104700451,-384.577819131546,-471.390431629469,-42.811667571079
194.1,-2476916.69307149,2327019.02543818,-270401.244809646,-384.341284503654,-471.270187538934,-42.7928748890634
194.15,-2476935.90442393,2326995.46474944,-270403.38402984,-384.119670567675,-471.165974397906,-42.7755294338124
194.2,-2476955.10442054,2326971.90952771,-270405.522313994,-383.880097320688,-471.043127674088,-42.7596457171736
194.25,-2476974.29292042,2326948.35966179,-270407.659765494,-383.662797957075,-470.952877932659,-42.7397981143194
194.3,-2476993.47000052,2326924.81527062,-270409.796312538,-383.426680935441,-470.833371114129,-42.7195756772977
194.35,-2477012.63572312,2326901.27639784,-270411.931933927,-383.198939126132,-470.721192877832,-42.7011967030133
194.4,-2477031.79002111,2326877.74305646,-270414.06666324,-382.979328120675,-470.617885235956,-42.6861710819047
194.45,-2477050.93294579,2326854.21525647,-270416.200532507,-382.752849520704,-470.508661060481,-42.6700815341835
194.5,-2477070.06461313,2326830.69281084,-270418.333502425,-382.524923496398,-470.40094347063,-42.651061029167
194.55,-2477089.18484825,2326807.17587764,-270420.465541404,-382.291489137949,-470.285968197364,-42.6314368854332
194.6,-2477108.2938108,2326783.66435744,-270422.596697439,-382.059089582336,-470.167083377174,-42.6134525738819
194.65,-2477127.39138592,2326760.15842869,-270424.726929479,-381.839308384036,-470.062601335207,-42.5962799670277
194.7,-2477146.47768123,2326736.65793665,-270426.856242995,-381.61846871701,-469.961079775918,-42.578996030255
194.75,-2477165.55269714,2326713.16290598,-270428.984665986,-381.384608640816,-469.844291389242,-42.559427602508
194.8,-2477184.61637926,2326689.67330181,-270431.112155769,-381.154526754779,-469.730188391107,-42.5401367216642
194.85,-2477203.66892925,2326666.1890199,-270433.238753848,-380.94328912282,-469.635304086607,-42.5233355242166
194.9,-2477222.71008154,2326642.71040227,-270435.364441417,-380.717350724304,-469.525591782482,-42.5054275342608
194.95,-2477241.74006329,2326619.23715009,-270437.489194829,-380.491107817756,-469.413667027282,-42.4849563180505
195,-2477260.75873797,2326595.769464,-270439.612977719,-380.268037395167,-469.308086308268,-42.4667500005277
195.05,-2477279.76630641,2326572.30709106,-270441.735856835,-380.032955305516,-469.185657544869,-42.4489841102975
195.1,-2477298.76265061,2326548.85020536,-270443.857826336,-379.808063346314,-469.077020718654,-42.4284064321502
195.15,-2477317.74787257,2326525.39870405,-270445.97884405,-379.597504877281,-468.980966204296,-42.4118656776292
195.2,-2477336.72193156,2326501.95274949,-270448.098925748,-379.374715946484,-468.869793410669,-42.3913033393773
195.25,-2477355.6848422,2326478.51225727,-270450.21804592,-379.141309392554,-468.746741054933,-42.3733027185104
195.3,-2477374.63661892,2326455.07722138,-270452.336207751,-378.918040560059,-468.639347099212,-42.353153403975
195.35,-2477393.57739672,2326431.64743432,-270454.453425811,-378.708286671773,-468.546151562554,-42.3353082326552
195.4,-2477412.50699401,2326408.22328785,-270456.569710389,-378.477761319466,-468.422685630785,-42.3161254726436
195.45,-2477431.42563131,2326384.80447978,-270458.685046969,-378.269216239061,-468.327008645109,-42.2971989161431
195.5,-2477450.33314548,2326361.39126608,-270460.799403275,-378.041054020246,-468.213472225531,-42.2775837257516
195.55,-2477469.22970408,2326337.98339382,-270462.91281168,-377.828407898455,-468.113130379289,-42.2582804780804
195.6,-2477488.11533276,2326314.58086863,-270465.02525972,-377.608845765396,-468.001887012585,-42.2405510100551
195.65,-2477506.98990767,2326291.18385435,-270467.136749349,-377.388513077031,-467.892086661519,-42.2192804846883
195.7,-2477525.85359431,2326267.79230871,-270469.24727153,-377.157235210626,-467.76807659116,-42.1992767666675
195.75,-2477544.70632244,2326244.40625349,-270471.356822412,-376.938673295806,-467.660561545563,-42.1808303067611
195.8,-2477563.54822206,2326221.02546912,-270473.465404836,-376.732927957986,-467.56538585671,-42.1618880614385
195.85,-2477582.37922316,2326197.65016838,-270475.573026439,-376.50485767907,-467.444208364258,-42.1430565418766
195.9,-2477601.19942869,2326174.28019172,-270477.679681781,-376.299577233663,-467.350856448048,-42.1222942072369
195.95,-2477620.00866988,2326150.91581073,-270479.785330056,-376.082687435672,-467.240926912805,-42.1027986103374
196,-2477638.80715274,2326127.55683148,-270481.890017289,-375.855841377829,-467.117558846827,-42.0851937082519
196.05,-2477657.59488772,2326104.20320968,-270483.993732298,-375.652133788022,-467.024082784201,-42.0644994356255
196.1,-2477676.37183374,2326080.85495561,-270486.096452793,-375.424087477433,-466.902505433657,-42.0431619852578
196.15,-2477695.13796452,2326057.51215423,-270488.198196109,-375.214609884781,-466.800957473704,-42.0251233561061
196.2,-2477713.89342651,2326034.17475338,-270490.298951204,-375.007161312534,-466.699883071316,-42.0064287994123
196.25,-2477732.63811744,2326010.84286645,-270492.398728084,-374.791767884253,-466.590099576253,-41.9859505518664
196.3,-2477751.3721017,2325987.51635738,-270494.497538574,-374.56718391051,-466.469045229074,-41.9645771030755
196.35,-2477770.09549795,2325964.195127,-270496.595371558,-374.36047913506,-466.370051277697,-41.9467923842463
196.4,-2477788.80815874,2325940.87932103,-270498.692204292,-374.139625463592,-466.254026371671,-41.9269935670297
196.45,-2477807.51022245,2325917.56887762,-270500.788066873,-373.944110042289,-466.165879573095,-41.9089882013625
196.5,-2477826.20160546,2325894.26391495,-270502.882940426,-373.738495052758,-466.065748216291,-41.8877217441062
196.55,-2477844.88230513,2325870.96441898,-270504.976820641,-373.508652300208,-465.93723273439,-41.8677735451665
196.6,-2477863.55244923,2325847.67017995,-270507.069719894,-373.278359031986,-465.810105963754,-41.8462480777301
196.65,-2477882.21205206,2325824.3812081,-270509.161650697,-373.082365764754,-465.723969000141,-41.8279716965324
196.7,-2477900.86098074,2325801.09768219,-270511.252585709,-372.866656821241,-465.608581999444,-41.8071270517213
196.75,-2477919.49943678,2325777.81947017,-270513.342515304,-372.669643450249,-465.516115547951,-41.7888619069602
196.8,-2477938.12722131,2325754.54673931,-270515.431468057,-372.444991612896,-465.396687273029,-41.7693365183257
196.85,-2477956.74456383,2325731.27917897,-270517.519470774,-372.245766593167,-465.306449238421,-41.7502092537418
196.9,-2477975.35123134,2325708.01703187,-270519.606461233,-372.029306597106,-465.191010065426,-41.7302390453373
196.95,-2477993.94744589,2325684.7601587,-270521.692494782,-371.837197717695,-465.104117995811,-41.7122092601089
197,-2478012.53301917,2325661.50878152,-270523.777522063,-371.612640628231,-464.982831826886,-41.691635845962
197.05,-2478031.10811225,2325638.26267564,-270525.861567143,-371.389980264898,-464.863099003875,-41.6704906467039
197.1,-2478049.67262781,2325615.02185469,-270527.944640652,-371.179234007725,-464.755891106183,-41.6510208511754
197.15,-2478068.2266046,2325591.7863416,-270530.026719707,-370.968319206074,-464.650405738192,-41.630928143305
197.2,-2478086.77013079,2325568.55603018,-270532.107829273,-370.769973336491,-464.556936683817,-41.6122860592216
197.25,-2478105.30304954,2325545.33118418,-270534.18795248,-370.545830086026,-464.435645135437,-41.5922745938399
197.3,-2478123.82548618,2325522.11158033,-270536.267103263,-370.34700237257,-464.343111666452,-41.5737571341778
197.35,-2478142.33732288,2325498.89729212,-270538.345285207,-370.137286380752,-464.240032012836,-41.5539047539385
197.4,-2478160.83871695,2325475.68817953,-270540.422492973,-369.927265179751,-464.134722009608,-41.5345288041536
197.45,-2478179.3294973,2325452.48444599,-270542.498717125,-369.715774454188,-464.029114677797,-41.5142537548758
197.5,-2478197.8097248,2325429.28601532,-270544.57394076,-369.491029961571,-463.906142164589,-41.4948322353201
197.55,-2478216.27940123,2325406.09288235,-270546.648190157,-369.287138794214,-463.809229472938,-41.4744473013184
197.6,-2478234.73851538,2325382.9050096,-270548.721461167,-369.071305098621,-463.699406763317,-41.4548138544485
197.65,-2478253.18712862,2325359.7222713,-270550.793787201,-368.866637873915,-463.601412978201,-41.4362557141404
197.7,-2478271.62521929,2325336.54472784,-270552.865138693,-368.660805838878,-463.502741926023,-41.4189149520521
197.75,-2478290.05264178,2325313.3725505,-270554.935523629,-368.44210502628,-463.388719680744,-41.3971084297367
197.8,-2478308.46944064,2325290.20570338,-270557.004919054,-368.224704415803,-463.277053099434,-41.3780442774591
197.85,-2478326.87572426,2325267.04398059,-270559.073342943,-368.026216510609,-463.189609874335,-41.3598263960979
197.9,-2478345.27140453,2325243.88742968,-270561.140805923,-367.800859930281,-463.070974650509,-41.3390392245162
197.95,-2478363.65646448,2325220.73606453,-270563.207305751,-367.592966733685,-462.974251896192,-41.3193023929864
198,-2478382.03087068,2325197.58996958,-270565.272823568,-367.376216616496,-462.860444751723,-41.3001630124036
198.05,-2478400.3946395,2325174.44912763,-270567.337382208,-367.169344335852,-462.763562991444,-41.2817224058638
198.1,-2478418.74780582,2325151.313418,-270569.400969343,-366.961953420367,-462.66976375127,-41.2621751966737
198.15,-2478437.09026708,2325128.18288163,-270571.463593001,-366.74244406546,-462.558659648617,-41.2425261026318
198.2,-2478455.4220707,2325105.05748792,-270573.525246605,-366.523993391002,-462.449199026567,-41.2233875357673
198.25,-2478473.7432515,2325081.93724427,-270575.585940922,-366.321920964616,-462.358196221934,-41.2043708939792
198.3,-2478492.05369868,2325058.82224072,-270577.645679126,-366.120737208113,-462.271367560045,-41.1869481539462
198.35,-2478510.35335535,2325035.71246269,-270579.704442416,-365.880386616184,-462.136997333017,-41.164679198693
198.4,-2478528.64239088,2325012.60765971,-270581.762260094,-365.672888473811,-462.042898016195,-41.1466797913461
198.45,-2478546.92068976,2324989.50802552,-270583.819108627,-365.452473683498,-461.933502521424,-41.1263536474948
198.5,-2478565.18823678,2324966.41354653,-270585.874985445,-365.24269984228,-461.837079102108,-41.1078920959237
198.55,-2478583.44504784,2324943.32424278,-270587.929911878,-365.032936273113,-461.741170268517,-41.089117545182
198.6,-2478601.69108157,2324920.24006558,-270589.983868209,-364.8120314995,-461.632609510534,-41.0691128455457
198.65,-2478619.92628231,2324897.16097888,-270592.036854331,-364.590744325813,-461.523700660123,-41.0494617780878
198.7,-2478638.15083486,2324874.08685982,-270594.08889458,-364.388388618848,-461.436354090395,-41.0313287559884
198.75,-2478656.36447975,2324851.01799332,-270596.139966653,-364.17111770319,-461.33328802988,-41.0124143594011
198.8,-2478674.56737158,2324827.95417553,-270598.190063887,-363.953758456737,-461.230741264255,-40.9931473967684
198.85,-2478692.75939166,2324804.89552843,-270600.2391901,-363.738814749767,-461.130716306609,-40.9726481592327
198.9,-2478710.94065953,2324781.84183271,-270602.287374195,-363.510216595143,-461.015710623877,-40.9520283518113
198.95,-2478729.11105231,2324758.79321455,-270604.334559956,-363.294330802387,-460.915748073409,-40.9340940079826
199,-2478747.2706965,2324735.74958125,-270606.380826521,-363.08839585706,-460.823888956425,-40.9161610050978
199.05,-2478765.41940797,2324712.71116357,-270608.426080601,-362.860585114306,-460.71036351619,-40.8953776461808
199.1,-2478783.55734757,2324689.67766934,-270610.470385669,-362.642918862116,-460.609948935466,-40.8755134252072
199.15,-2478801.68436812,2324666.64931137,-270612.513698191,-362.438733863887,-460.524868502398,-40.8583703922804
199.2,-2478819.80063997,2324643.62576383,-270614.556078551,-362.219469685393,-460.42273671975,-40.8381108271564
199.25,-2478837.90591638,2324620.60742302,-270616.59747594,-362.002488630202,-460.323509245318,-40.8183524000657
199.3,-2478856.00042777,2324597.59405432,-270618.637891672,-361.785777355077,-460.222464279646,-40.7992259019658
199.35,-2478874.08397164,2324574.58579075,-270620.677319584,-361.567838598611,-460.12191004044,-40.7792088448388
199.4,-2478892.15666941,2324551.58248352,-270622.715768871,-361.339002653686,-460.010266490901,-40.7582646780778
199.45,-2478910.21854345,2324528.58405714,-270624.753279875,-361.12912229479,-459.91968401533,-40.740801148454
199.5,-2478928.26954341,2324505.59066993,-270626.789798553,-360.916618208435,-459.825364597767,-40.7199665810881
199.55,-2478946.30963542,2324482.60231401,-270628.825322151,-360.688224729272,-459.710008859036,-40.7000700552851
199.6,-2478964.33888226,2324459.61894661,-270630.859851819,-360.481701298173,-459.625683087296,-40.6814931885397
199.65,-2478982.35724437,2324436.64054142,-270632.893420744,-360.26551697688,-459.527570038953,-40.6623999773491
199.7,-2479000.36476549,2324413.66710558,-270634.925980088,-360.048577586079,-459.428519878222,-40.6405020740786
199.75,-2479018.3614795,2324390.69853188,-270636.957545382,-359.82591642673,-459.320800688183,-40.6209656221502
199.8,-2479036.34725257,2324367.73506862,-270638.988118881,-359.612408582643,-459.225787350497,-40.6008421418234
199.85,-2479054.32220953,2324344.77658005,-270641.017683971,-359.382745254321,-459.110803670173,-40.5811381391055
199.9,-2479072.28636784,2324321.82300083,-270643.046263495,-359.180566063243,-459.028569778031,-40.5627296938875
199.95,-2479090.23969276,2324298.87430877,-270645.073828843,-358.951667483907,-458.916595166039,-40.5412493047671
200,-2479108.18216595,2324275.93054886,-270647.100411047,-358.740366687326,-458.823826074133,-40.5210435523345
200.05,-2479126.11380402,2324252.99184015,-270649.125985297,-358.517747933526,-458.71642895659,-40.500523971709
200.1,-2479144.03471742,2324230.05803032,-270651.150564247,-358.314963795509,-458.632344729405,-40.482941961263
200.15,-2479161.9447241,2324207.12923273,-270653.174099118,-358.098920719449,-458.534940068662,-40.4622529759631
200.2,-2479179.84405838,2324184.20519219,-270655.19664848,-357.877547838531,-458.429940163921,-40.4409329867166
200.25,-2479197.73260051,2324161.28613361,-270657.218192998,-357.657367909757,-458.324524732829,-40.4202309936655
200.3,-2479215.61035608,2324138.37206844,-270659.238683662,-357.440996491413,-458.223362394132,-40.3989000386754
200.35,-2479233.47739403,2324115.46294641,-270661.258145331,-357.23960897272,-458.138823738909,-40.3799259231639
200.4,-2479251.33369703,2324092.55877126,-270663.276607334,-357.018850659926,-458.033810947352,-40.358315357116
200.45,-2479269.17926603,2324069.65946932,-270665.29402219,-356.798232371895,-457.930103606136,-40.3374394452769
